city_name,date,confirmed_cases,death_cases
Seoul,2022-11-18,5172272.0,5705.0
Seoul,2022-11-19,5182363.0,5715.0
Seoul,2022-11-20,5191167.0,5720.0
Seoul,2022-11-21,5194993.0,5723.0
Seoul,2022-11-22,5210606.0,5734.0
Seoul,2022-11-23,5224105.0,5742.0
Seoul,2022-11-24,5235561.0,5756.0
Seoul,2022-11-25,5246245.0,5765.0
Seoul,2022-11-26,5256380.0,5770.0
Seoul,2022-11-27,5265540.0,5779.0
Seoul,2022-11-28,5269334.0,5792.0
Seoul,2022-11-29,5284835.0,5796.0
Seoul,2022-11-30,5297125.0,5807.0
Seoul,2022-12-01,5308159.0,5824.0
Seoul,2022-12-02,5318646.0,5829.0
Seoul,2022-12-03,5328989.0,5840.0
Seoul,2022-12-04,5337515.0,5847.0
Seoul,2022-12-05,5341436.0,5858.0
Seoul,2022-12-06,5357808.0,5865.0
Seoul,2022-12-07,5371555.0,5872.0
Seoul,2022-12-08,5383532.0,5881.0
Seoul,2022-12-09,5395385.0,5891.0
Seoul,2022-12-10,5407043.0,5899.0
Seoul,2022-12-11,5416646.0,5902.0
Seoul,2022-12-12,5420556.0,5905.0
Seoul,2022-12-13,5438252.0,5908.0
Seoul,2022-12-14,5453432.0,5915.0
Seoul,2022-12-15,5466262.0,5924.0
Seoul,2022-12-16,5478664.0,5932.0
Seoul,2022-12-17,5491015.0,5941.0
Seoul,2022-12-18,5501664.0,5950.0
Seoul,2022-12-19,5505855.0,5959.0
Seoul,2022-12-20,5524078.0,5971.0
Seoul,2022-12-21,5539642.0,5981.0
Seoul,2022-12-22,5553588.0,5991.0
Seoul,2022-12-23,5566002.0,5999.0
Seoul,2022-12-24,5578034.0,6010.0
Seoul,2022-12-25,5588542.0,6015.0
Seoul,2022-12-26,5592127.0,6023.0
Seoul,2022-12-27,5610852.0,6026.0
Seoul,2022-12-28,5626635.0,6036.0
Seoul,2022-12-29,5640031.0,6049.0
Seoul,2022-12-30,5651699.0,6057.0
Seoul,2022-12-31,5663251.0,6062.0
Seoul,2023-01-01,5673241.0,6065.0
Seoul,2023-01-02,5676545.0,6075.0
Seoul,2023-01-03,5693511.0,6080.0
Seoul,2023-01-04,5707426.0,6094.0
Seoul,2023-01-05,5718936.0,6103.0
Seoul,2023-01-06,5729347.0,6112.0
Seoul,2023-01-07,5739244.0,6122.0
Seoul,2023-01-08,5747068.0,6127.0
Seoul,2023-01-09,5749918.0,6131.0
Seoul,2023-01-10,5762058.0,6142.0
Seoul,2023-01-11,5771592.0,6159.0
Seoul,2023-01-12,5779540.0,6170.0
Seoul,2023-01-13,5786743.0,6176.0
Seoul,2023-01-14,11586700.0,12366.0
Seoul,2023-01-15,5799099.0,6189.0
Seoul,2023-01-16,5801238.0,6193.0
Seoul,2023-01-17,5809788.0,6196.0
Seoul,2023-01-18,5816425.0,6205.0
Seoul,2023-01-19,5821926.0,6214.0
Seoul,2023-01-20,5826942.0,6218.0
Seoul,2023-01-21,5832081.0,6223.0
Seoul,2023-01-22,5834396.0,6225.0
Seoul,2023-01-23,5835835.0,6230.0
Seoul,2023-01-24,5837962.0,6231.0
Seoul,2023-01-25,5841149.0,6232.0
Seoul,2023-01-26,5847964.0,6235.0
Seoul,2023-01-27,5853045.0,6240.0
Seoul,2023-01-28,5857087.0,6246.0
Seoul,2023-01-29,5860011.0,6252.0
Seoul,2023-01-30,5860933.0,6256.0
Seoul,2023-01-31,5864629.0,6259.0
Seoul,2023-02-01,5867905.0,6263.0
Seoul,2023-02-02,5870789.0,6267.0
Seoul,2023-02-03,5873340.0,6271.0
Seoul,2023-02-04,5875768.0,6272.0
Seoul,2023-02-05,5878067.0,6276.0
Seoul,2023-02-06,5878882.0,6279.0
Seoul,2023-02-07,5881928.0,6281.0
Seoul,2023-02-08,5884832.0,6285.0
Seoul,2023-02-09,5887292.0,6293.0
Seoul,2023-02-10,5889662.0,6295.0
Seoul,2023-02-11,5891910.0,6297.0
Seoul,2023-02-12,5894036.0,6300.0
Seoul,2023-02-13,5894782.0,6302.0
Seoul,2023-02-14,5897485.0,6306.0
Seoul,2023-02-15,5900055.0,6311.0
Seoul,2023-02-16,5902337.0,6312.0
Seoul,2023-02-17,5904434.0,6319.0
Seoul,2023-02-18,5906396.0,6322.0
Seoul,2023-02-19,5908302.0,6323.0
Seoul,2023-02-20,5909006.0,6324.0
Seoul,2023-02-21,5911509.0,6325.0
Seoul,2023-02-22,5913863.0,6329.0
Seoul,2023-02-23,5915979.0,6330.0
Seoul,2023-02-24,5917938.0,6335.0
Seoul,2023-02-25,5919849.0,6338.0
Seoul,2023-02-27,5922239.0,6341.0
Seoul,2023-02-28,5924565.0,6344.0
Seoul,2023-03-01,5926866.0,6345.0
Seoul,2023-03-02,5928066.0,6347.0
Seoul,2023-03-03,5930362.0,6351.0
Seoul,2023-03-04,5932505.0,6352.0
Seoul,2023-03-06,5935247.0,6355.0
Seoul,2023-03-07,5937995.0,6358.0
Seoul,2023-03-08,5940442.0,6358.0
Seoul,2023-03-09,5942573.0,6358.0
Seoul,2023-03-10,5944743.0,6359.0
Seoul,2023-03-11,5946675.0,6359.0
Seoul,2023-03-12,5948504.0,0.0
Seoul,2023-03-13,5949194.0,6362.0
Seoul,2023-03-14,5951592.0,6362.0
Seoul,2023-03-15,5953904.0,6363.0
Seoul,2023-03-16,5955883.0,6364.0
Seoul,2023-03-17,5957871.0,6364.0
Seoul,2023-03-18,5959761.0,6365.0
Seoul,2023-03-20,5962320.0,6366.0
Seoul,2023-03-21,5965162.0,6367.0
Seoul,2023-03-22,5967885.0,6369.0
Seoul,2023-03-23,5970352.0,6371.0
Seoul,2023-03-24,5972545.0,6372.0
Seoul,2023-03-25,5974758.0,6373.0
Seoul,2023-03-27,5977738.0,6376.0
Seoul,2023-03-28,5980854.0,6376.0
Seoul,2023-03-29,5983825.0,6377.0
Seoul,2023-03-30,5986560.0,6379.0
Seoul,2023-03-31,5989042.0,6382.0
Seoul,2023-04-01,5991150.0,6383.0
Seoul,2023-04-03,5994393.0,6384.0
Seoul,2023-04-04,5997981.0,6387.0
Seoul,2023-04-05,6001334.0,6390.0
Seoul,2023-04-06,6004221.0,6393.0
Seoul,2023-04-07,6006888.0,6395.0
Seoul,2023-04-08,6009339.0,6395.0
Seoul,2023-04-10,6012452.0,6396.0
Seoul,2023-04-11,6015940.0,6400.0
Seoul,2023-04-12,6019438.0,6403.0
Seoul,2023-04-13,6022255.0,6405.0
Seoul,2023-04-14,6025266.0,6405.0
Seoul,2023-04-15,6028033.0,6405.0
Seoul,2023-04-17,6031694.0,6407.0
Seoul,2023-04-18,6036067.0,6409.0
Seoul,2023-04-19,6040320.0,6410.0
Seoul,2023-04-20,6044004.0,6412.0
Sejong,2020-03-01,0.0,0.0
Sejong,2020-03-04,1.0,0.0
Sejong,2020-03-05,1.0,0.0
Sejong,2020-03-06,1.0,0.0
Sejong,2020-03-07,2.0,0.0
Sejong,2020-03-08,3.0,0.0
Sejong,2020-03-09,6.0,0.0
Sejong,2020-03-10,8.0,0.0
Sejong,2020-03-11,10.0,0.0
Sejong,2020-03-12,15.0,0.0
Sejong,2020-03-13,32.0,0.0
Sejong,2020-03-14,38.0,0.0
Sejong,2020-03-15,39.0,0.0
Sejong,2020-03-16,40.0,0.0
Sejong,2020-03-17,40.0,0.0
Sejong,2020-03-18,41.0,0.0
Sejong,2020-03-19,41.0,0.0
Sejong,2020-03-20,41.0,0.0
Sejong,2020-03-21,41.0,0.0
Sejong,2020-03-22,41.0,0.0
Sejong,2020-03-23,42.0,0.0
Sejong,2020-03-24,42.0,0.0
Sejong,2020-03-25,44.0,0.0
Sejong,2020-03-26,44.0,0.0
Sejong,2020-03-27,44.0,0.0
Sejong,2020-03-28,44.0,0.0
Sejong,2020-03-29,46.0,0.0
Sejong,2020-03-30,46.0,0.0
Sejong,2020-03-31,46.0,0.0
Sejong,2020-04-01,46.0,0.0
Sejong,2020-04-02,46.0,0.0
Sejong,2020-04-03,46.0,0.0
Sejong,2020-04-04,46.0,0.0
Sejong,2020-04-05,46.0,0.0
Sejong,2020-04-06,46.0,0.0
Sejong,2020-04-07,46.0,0.0
Sejong,2020-04-08,92.0,0.0
Sejong,2020-04-09,138.0,0.0
Sejong,2020-04-10,92.0,0.0
Sejong,2020-04-11,46.0,0.0
Sejong,2020-04-12,46.0,0.0
Sejong,2020-04-13,46.0,0.0
Sejong,2020-04-14,46.0,0.0
Sejong,2020-04-15,46.0,0.0
Sejong,2020-04-16,92.0,0.0
Sejong,2020-04-17,46.0,0.0
Sejong,2020-04-18,46.0,0.0
Sejong,2020-04-19,46.0,0.0
Sejong,2020-04-20,46.0,0.0
Sejong,2020-04-21,46.0,0.0
Sejong,2020-04-22,46.0,0.0
Sejong,2020-04-23,46.0,0.0
Sejong,2020-04-24,46.0,0.0
Sejong,2020-04-25,46.0,0.0
Sejong,2020-04-26,46.0,0.0
Sejong,2020-04-27,46.0,0.0
Sejong,2020-04-28,46.0,0.0
Sejong,2020-04-29,46.0,0.0
Sejong,2020-04-30,46.0,0.0
Sejong,2020-05-01,46.0,0.0
Sejong,2020-05-02,46.0,0.0
Sejong,2020-05-03,46.0,0.0
Sejong,2020-05-04,46.0,0.0
Sejong,2020-05-05,46.0,0.0
Sejong,2020-05-06,46.0,0.0
Sejong,2020-05-07,46.0,0.0
Sejong,2020-05-08,46.0,0.0
Sejong,2020-05-09,46.0,0.0
Sejong,2020-05-10,46.0,0.0
Sejong,2020-05-11,47.0,0.0
Sejong,2020-05-12,47.0,0.0
Sejong,2020-05-13,47.0,0.0
Sejong,2020-05-14,47.0,0.0
Sejong,2020-05-15,47.0,0.0
Sejong,2020-05-16,47.0,0.0
Sejong,2020-05-17,47.0,0.0
Sejong,2020-05-18,47.0,0.0
Sejong,2020-05-19,47.0,0.0
Sejong,2020-05-20,47.0,0.0
Sejong,2020-05-21,47.0,0.0
Sejong,2020-05-22,47.0,0.0
Sejong,2020-05-23,47.0,0.0
Sejong,2020-05-24,47.0,0.0
Sejong,2020-05-25,47.0,0.0
Sejong,2020-05-26,47.0,0.0
Sejong,2020-05-27,47.0,0.0
Sejong,2020-05-28,47.0,0.0
Sejong,2020-05-29,47.0,0.0
Sejong,2020-05-30,47.0,0.0
Sejong,2020-05-31,47.0,0.0
Sejong,2020-06-01,47.0,0.0
Sejong,2020-06-02,47.0,0.0
Sejong,2020-06-03,47.0,0.0
Sejong,2020-06-04,47.0,0.0
Sejong,2020-06-05,94.0,0.0
Sejong,2020-06-07,47.0,0.0
Sejong,2020-06-08,47.0,0.0
Sejong,2020-06-09,47.0,0.0
Sejong,2020-06-10,47.0,0.0
Sejong,2020-06-11,47.0,0.0
Sejong,2020-06-12,47.0,0.0
Sejong,2020-06-13,47.0,0.0
Sejong,2020-06-14,47.0,0.0
Sejong,2020-06-15,47.0,0.0
Sejong,2020-06-16,47.0,0.0
Sejong,2020-06-17,47.0,0.0
Sejong,2020-06-18,48.0,0.0
Sejong,2020-06-19,48.0,0.0
Sejong,2020-06-20,48.0,0.0
Sejong,2020-06-21,49.0,0.0
Sejong,2020-06-22,49.0,0.0
Sejong,2020-06-23,49.0,0.0
Sejong,2020-06-24,49.0,0.0
Sejong,2020-06-25,49.0,0.0
Sejong,2020-06-26,49.0,0.0
Sejong,2020-06-27,98.0,0.0
Sejong,2020-06-28,49.0,0.0
Sejong,2020-06-29,49.0,0.0
Sejong,2020-06-30,50.0,0.0
Sejong,2020-07-01,50.0,0.0
Sejong,2020-07-02,50.0,0.0
Sejong,2020-07-03,50.0,0.0
Sejong,2020-07-04,50.0,0.0
Sejong,2020-07-05,50.0,0.0
Sejong,2020-07-06,50.0,0.0
Sejong,2020-07-07,50.0,0.0
Sejong,2020-07-08,50.0,0.0
Sejong,2020-07-09,50.0,0.0
Sejong,2020-07-10,50.0,0.0
Sejong,2020-07-11,50.0,0.0
Sejong,2020-07-12,50.0,0.0
Sejong,2020-07-13,50.0,0.0
Sejong,2020-07-14,50.0,0.0
Sejong,2020-07-15,50.0,0.0
Sejong,2020-07-16,50.0,0.0
Sejong,2020-07-17,50.0,0.0
Sejong,2020-07-18,50.0,0.0
Sejong,2020-07-19,50.0,0.0
Sejong,2020-07-20,50.0,0.0
Sejong,2020-07-21,50.0,0.0
Sejong,2020-07-22,50.0,0.0
Sejong,2020-07-23,50.0,0.0
Sejong,2020-07-24,50.0,0.0
Sejong,2020-07-25,50.0,0.0
Sejong,2020-07-26,50.0,0.0
Sejong,2020-07-27,50.0,0.0
Sejong,2020-07-28,50.0,0.0
Sejong,2020-07-29,50.0,0.0
Sejong,2020-07-30,50.0,0.0
Sejong,2020-07-31,50.0,0.0
Sejong,2020-08-01,50.0,0.0
Sejong,2020-08-02,50.0,0.0
Sejong,2020-08-03,50.0,0.0
Sejong,2020-08-04,50.0,0.0
Sejong,2020-08-05,50.0,0.0
Sejong,2020-08-06,100.0,0.0
Sejong,2020-08-07,50.0,0.0
Sejong,2020-08-08,50.0,0.0
Sejong,2020-08-09,50.0,0.0
Sejong,2020-08-10,50.0,0.0
Sejong,2020-08-11,50.0,0.0
Sejong,2020-08-12,50.0,0.0
Sejong,2020-08-13,50.0,0.0
Sejong,2020-08-14,50.0,0.0
Sejong,2020-08-15,50.0,0.0
Sejong,2020-08-16,50.0,0.0
Sejong,2020-08-17,50.0,0.0
Sejong,2020-08-18,50.0,0.0
Sejong,2020-08-19,52.0,0.0
Sejong,2020-08-20,53.0,0.0
Sejong,2020-08-21,56.0,0.0
Sejong,2020-08-22,57.0,0.0
Sejong,2020-08-23,57.0,0.0
Sejong,2020-08-24,60.0,0.0
Sejong,2020-08-25,63.0,0.0
Sejong,2020-08-26,63.0,0.0
Sejong,2020-08-27,63.0,0.0
Sejong,2020-08-28,65.0,0.0
Sejong,2020-08-29,65.0,0.0
Sejong,2020-08-30,66.0,0.0
Sejong,2020-08-31,67.0,0.0
Sejong,2020-09-01,67.0,0.0
Sejong,2020-09-02,67.0,0.0
Sejong,2020-09-03,67.0,0.0
Sejong,2020-09-04,67.0,0.0
Sejong,2020-09-05,67.0,0.0
Sejong,2020-09-06,67.0,0.0
Sejong,2020-09-07,67.0,0.0
Sejong,2020-09-08,68.0,0.0
Sejong,2020-09-09,70.0,0.0
Sejong,2020-09-10,70.0,0.0
Sejong,2020-09-11,70.0,0.0
Sejong,2020-09-12,70.0,0.0
Sejong,2020-09-13,70.0,0.0
Sejong,2020-09-14,70.0,0.0
Sejong,2020-09-15,70.0,0.0
Sejong,2020-09-16,70.0,0.0
Sejong,2020-09-17,70.0,0.0
Sejong,2020-09-18,70.0,0.0
Sejong,2020-09-19,70.0,0.0
Sejong,2020-09-20,70.0,0.0
Sejong,2020-09-21,70.0,0.0
Sejong,2020-09-22,71.0,0.0
Sejong,2020-09-23,71.0,0.0
Sejong,2020-09-24,148.0,0.0
Sejong,2020-09-25,75.0,0.0
Sejong,2020-09-26,150.0,0.0
Sejong,2020-09-27,76.0,0.0
Sejong,2020-09-28,76.0,0.0
Sejong,2020-09-29,76.0,0.0
Sejong,2020-09-30,76.0,0.0
Sejong,2020-10-01,76.0,0.0
Sejong,2020-10-02,76.0,0.0
Sejong,2020-10-03,152.0,0.0
Sejong,2020-10-04,76.0,0.0
Sejong,2020-10-05,77.0,0.0
Sejong,2020-10-06,77.0,0.0
Sejong,2020-10-07,78.0,0.0
Sejong,2020-10-08,78.0,0.0
Sejong,2020-10-09,78.0,0.0
Sejong,2020-10-10,78.0,0.0
Sejong,2020-10-11,78.0,0.0
Sejong,2020-10-12,78.0,0.0
Sejong,2020-10-13,78.0,0.0
Sejong,2020-10-14,78.0,0.0
Sejong,2020-10-15,78.0,0.0
Sejong,2020-10-16,78.0,0.0
Sejong,2020-10-17,78.0,0.0
Sejong,2020-10-18,78.0,0.0
Sejong,2020-10-19,156.0,0.0
Sejong,2020-10-20,78.0,0.0
Sejong,2020-10-21,78.0,0.0
Sejong,2020-10-22,78.0,0.0
Sejong,2020-10-23,78.0,0.0
Sejong,2020-10-24,78.0,0.0
Sejong,2020-10-25,78.0,0.0
Sejong,2020-10-26,79.0,0.0
Sejong,2020-10-27,79.0,0.0
Sejong,2020-10-28,79.0,0.0
Sejong,2020-10-29,79.0,0.0
Sejong,2020-10-30,79.0,0.0
Sejong,2020-10-31,82.0,0.0
Sejong,2020-11-01,82.0,0.0
Sejong,2020-11-02,82.0,0.0
Sejong,2020-11-03,82.0,0.0
Sejong,2020-11-04,82.0,0.0
Sejong,2020-11-05,82.0,0.0
Sejong,2020-11-06,82.0,0.0
Sejong,2020-11-07,82.0,0.0
Sejong,2020-11-08,82.0,0.0
Sejong,2020-11-09,82.0,0.0
Sejong,2020-11-10,82.0,0.0
Sejong,2020-11-11,82.0,0.0
Sejong,2020-11-12,82.0,0.0
Sejong,2020-11-13,83.0,0.0
Sejong,2020-11-14,84.0,0.0
Sejong,2020-11-15,84.0,0.0
Sejong,2020-11-16,85.0,0.0
Sejong,2020-11-17,86.0,0.0
Sejong,2020-11-18,86.0,0.0
Sejong,2020-11-19,86.0,0.0
Sejong,2020-11-20,86.0,0.0
Sejong,2020-11-21,86.0,0.0
Sejong,2020-11-22,86.0,0.0
Sejong,2020-11-23,87.0,0.0
Sejong,2020-11-24,89.0,0.0
Sejong,2020-11-25,89.0,0.0
Sejong,2020-11-26,93.0,0.0
Sejong,2020-11-27,96.0,0.0
Sejong,2020-11-28,96.0,0.0
Sejong,2020-11-29,198.0,0.0
Sejong,2020-11-30,100.0,0.0
Sejong,2020-12-01,102.0,0.0
Sejong,2020-12-02,109.0,0.0
Sejong,2020-12-03,113.0,0.0
Sejong,2020-12-04,113.0,0.0
Sejong,2020-12-05,117.0,0.0
Sejong,2020-12-06,120.0,0.0
Sejong,2020-12-07,120.0,0.0
Sejong,2020-12-08,121.0,0.0
Sejong,2020-12-09,122.0,0.0
Sejong,2020-12-10,123.0,0.0
Sejong,2020-12-11,123.0,0.0
Sejong,2020-12-12,124.0,0.0
Sejong,2020-12-13,124.0,0.0
Sejong,2020-12-14,127.0,0.0
Sejong,2020-12-15,128.0,0.0
Sejong,2020-12-16,128.0,0.0
Sejong,2020-12-17,174.0,0.0
Sejong,2020-12-18,128.0,0.0
Sejong,2020-12-19,256.0,0.0
Sejong,2020-12-20,129.0,0.0
Sejong,2020-12-21,129.0,0.0
Sejong,2020-12-22,260.0,0.0
Sejong,2020-12-23,262.0,0.0
Sejong,2020-12-24,266.0,0.0
Sejong,2020-12-25,134.0,0.0
Sejong,2020-12-26,135.0,0.0
Sejong,2020-12-27,141.0,0.0
Sejong,2020-12-28,143.0,0.0
Sejong,2020-12-29,294.0,2.0
Sejong,2020-12-30,149.0,1.0
Sejong,2020-12-31,149.0,1.0
Sejong,2021-01-01,150.0,1.0
Sejong,2021-01-02,153.0,1.0
Sejong,2021-01-03,154.0,1.0
Sejong,2021-01-04,154.0,1.0
Sejong,2021-01-05,308.0,2.0
Sejong,2021-01-06,155.0,1.0
Sejong,2021-01-07,158.0,1.0
Sejong,2021-01-08,158.0,1.0
Sejong,2021-01-09,158.0,1.0
Sejong,2021-01-10,158.0,1.0
Sejong,2021-01-11,158.0,1.0
Sejong,2021-01-12,159.0,1.0
Sejong,2021-01-13,159.0,1.0
Sejong,2021-01-14,161.0,1.0
Sejong,2021-01-15,165.0,1.0
Sejong,2021-01-16,166.0,1.0
Sejong,2021-01-17,167.0,1.0
Sejong,2021-01-18,169.0,1.0
Sejong,2021-01-19,172.0,1.0
Sejong,2021-01-20,172.0,1.0
Sejong,2021-01-21,173.0,1.0
Sejong,2021-01-22,173.0,1.0
Sejong,2021-01-23,174.0,1.0
Sejong,2021-01-24,185.0,1.0
Sejong,2021-01-25,187.0,1.0
Sejong,2021-01-26,189.0,1.0
Sejong,2021-01-27,193.0,1.0
Sejong,2021-01-28,194.0,1.0
Sejong,2021-01-29,194.0,1.0
Sejong,2021-01-30,194.0,1.0
Sejong,2021-01-31,196.0,1.0
Sejong,2021-02-01,196.0,1.0
Sejong,2021-02-02,196.0,1.0
Sejong,2021-02-03,197.0,1.0
Sejong,2021-02-04,197.0,1.0
Sejong,2021-02-05,197.0,1.0
Sejong,2021-02-06,197.0,1.0
Sejong,2021-02-07,198.0,1.0
Sejong,2021-02-08,199.0,1.0
Sejong,2021-02-09,200.0,1.0
Sejong,2021-02-10,201.0,1.0
Sejong,2021-02-11,201.0,1.0
Sejong,2021-02-12,203.0,1.0
Sejong,2021-02-13,208.0,1.0
Sejong,2021-02-14,210.0,1.0
Sejong,2021-02-15,210.0,1.0
Sejong,2021-02-16,210.0,1.0
Sejong,2021-02-17,212.0,1.0
Sejong,2021-02-18,213.0,1.0
Sejong,2021-02-19,214.0,1.0
Sejong,2021-02-20,214.0,1.0
Sejong,2021-02-21,215.0,1.0
Sejong,2021-02-22,261.0,2.0
Sejong,2021-02-23,216.0,1.0
Sejong,2021-02-24,218.0,1.0
Sejong,2021-02-25,218.0,1.0
Sejong,2021-02-26,219.0,1.0
Sejong,2021-02-27,220.0,1.0
Sejong,2021-02-28,226.0,1.0
Sejong,2021-03-01,227.0,1.0
Sejong,2021-03-02,232.0,1.0
Sejong,2021-03-03,236.0,1.0
Sejong,2021-03-04,236.0,1.0
Sejong,2021-03-05,237.0,1.0
Sejong,2021-03-06,239.0,1.0
Sejong,2021-03-07,241.0,1.0
Sejong,2021-03-08,242.0,1.0
Sejong,2021-03-09,242.0,1.0
Sejong,2021-03-10,242.0,1.0
Sejong,2021-03-11,242.0,1.0
Sejong,2021-03-12,244.0,1.0
Sejong,2021-03-13,244.0,1.0
Sejong,2021-03-14,244.0,1.0
Sejong,2021-03-15,246.0,1.0
Sejong,2021-03-16,246.0,1.0
Sejong,2021-03-17,249.0,1.0
Sejong,2021-03-18,250.0,1.0
Sejong,2021-03-19,250.0,1.0
Sejong,2021-03-20,250.0,1.0
Sejong,2021-03-21,250.0,1.0
Sejong,2021-03-22,250.0,1.0
Sejong,2021-03-23,250.0,1.0
Sejong,2021-03-24,250.0,1.0
Sejong,2021-03-25,250.0,1.0
Sejong,2021-03-26,250.0,1.0
Sejong,2021-03-27,251.0,1.0
Sejong,2021-03-28,251.0,1.0
Sejong,2021-03-29,251.0,1.0
Sejong,2021-03-30,253.0,1.0
Sejong,2021-03-31,270.0,1.0
Sejong,2021-04-01,283.0,1.0
Sejong,2021-04-02,291.0,1.0
Sejong,2021-04-03,301.0,1.0
Sejong,2021-04-04,304.0,1.0
Sejong,2021-04-05,308.0,1.0
Sejong,2021-04-06,308.0,1.0
Sejong,2021-04-07,309.0,1.0
Sejong,2021-04-08,316.0,1.0
Sejong,2021-04-09,321.0,1.0
Sejong,2021-04-10,325.0,1.0
Sejong,2021-04-11,326.0,1.0
Sejong,2021-04-12,331.0,1.0
Sejong,2021-04-13,333.0,1.0
Sejong,2021-04-14,335.0,1.0
Sejong,2021-04-15,338.0,1.0
Sejong,2021-04-16,341.0,1.0
Sejong,2021-04-17,341.0,1.0
Sejong,2021-04-18,343.0,1.0
Sejong,2021-04-19,344.0,1.0
Sejong,2021-04-20,690.0,2.0
Sejong,2021-04-21,346.0,1.0
Sejong,2021-04-22,347.0,1.0
Sejong,2021-04-23,350.0,1.0
Sejong,2021-04-24,351.0,1.0
Sejong,2021-04-25,351.0,1.0
Sejong,2021-04-26,352.0,1.0
Sejong,2021-04-27,354.0,1.0
Sejong,2021-04-28,356.0,1.0
Sejong,2021-04-29,356.0,1.0
Sejong,2021-04-30,714.0,2.0
Sejong,2021-05-01,361.0,1.0
Sejong,2021-05-02,362.0,1.0
Sejong,2021-05-03,366.0,1.0
Sejong,2021-05-04,372.0,1.0
Sejong,2021-05-05,372.0,1.0
Sejong,2021-05-06,373.0,1.0
Sejong,2021-05-07,373.0,1.0
Sejong,2021-05-08,378.0,1.0
Sejong,2021-05-09,379.0,1.0
Sejong,2021-05-10,386.0,1.0
Sejong,2021-05-11,386.0,1.0
Sejong,2021-05-12,387.0,1.0
Sejong,2021-05-13,389.0,1.0
Sejong,2021-05-14,396.0,1.0
Sejong,2021-05-15,399.0,1.0
Sejong,2021-05-16,399.0,1.0
Sejong,2021-05-17,399.0,1.0
Sejong,2021-05-18,403.0,1.0
Sejong,2021-05-19,406.0,1.0
Sejong,2021-05-20,415.0,1.0
Sejong,2021-05-21,416.0,1.0
Sejong,2021-05-22,416.0,1.0
Sejong,2021-05-23,417.0,1.0
Sejong,2021-05-24,431.0,1.0
Sejong,2021-05-25,445.0,1.0
Sejong,2021-05-26,454.0,1.0
Sejong,2021-05-27,462.0,1.0
Sejong,2021-05-28,470.0,1.0
Sejong,2021-05-29,471.0,1.0
Sejong,2021-05-30,477.0,1.0
Sejong,2021-05-31,480.0,1.0
Sejong,2021-06-01,483.0,1.0
Sejong,2021-06-02,486.0,1.0
Sejong,2021-06-03,487.0,1.0
Sejong,2021-06-04,490.0,1.0
Sejong,2021-06-05,494.0,1.0
Sejong,2021-06-06,494.0,1.0
Sejong,2021-06-07,494.0,1.0
Sejong,2021-06-08,494.0,1.0
Sejong,2021-06-09,497.0,1.0
Sejong,2021-06-10,500.0,1.0
Sejong,2021-06-11,502.0,1.0
Sejong,2021-06-12,503.0,1.0
Sejong,2021-06-13,504.0,1.0
Sejong,2021-06-14,505.0,1.0
Sejong,2021-06-15,513.0,1.0
Sejong,2021-06-16,517.0,1.0
Sejong,2021-06-17,519.0,1.0
Sejong,2021-06-18,520.0,1.0
Sejong,2021-06-19,522.0,1.0
Sejong,2021-06-20,525.0,1.0
Sejong,2021-06-21,527.0,1.0
Sejong,2021-06-22,533.0,1.0
Sejong,2021-06-23,541.0,1.0
Sejong,2021-06-24,542.0,1.0
Sejong,2021-06-25,544.0,1.0
Sejong,2021-06-26,546.0,1.0
Sejong,2021-06-27,554.0,1.0
Sejong,2021-06-28,554.0,1.0
Sejong,2021-06-29,557.0,1.0
Sejong,2021-06-30,560.0,1.0
Sejong,2021-07-01,565.0,1.0
Sejong,2021-07-02,567.0,1.0
Sejong,2021-07-03,570.0,1.0
Sejong,2021-07-04,574.0,1.0
Sejong,2021-07-05,578.0,1.0
Sejong,2021-07-06,583.0,1.0
Sejong,2021-07-07,588.0,1.0
Sejong,2021-07-08,593.0,1.0
Sejong,2021-07-09,594.0,1.0
Sejong,2021-07-10,594.0,1.0
Sejong,2021-07-12,603.0,1.0
Sejong,2021-07-13,611.0,1.0
Sejong,2021-07-14,617.0,1.0
Sejong,2021-07-15,619.0,1.0
Sejong,2021-07-16,626.0,1.0
Sejong,2021-07-17,1254.0,2.0
Sejong,2021-07-18,633.0,1.0
Sejong,2021-07-19,641.0,1.0
Sejong,2021-07-20,654.0,1.0
Sejong,2021-07-21,660.0,1.0
Sejong,2021-07-22,1340.0,2.0
Sejong,2021-07-23,678.0,1.0
Sejong,2021-07-24,684.0,1.0
Sejong,2021-07-25,693.0,1.0
Sejong,2021-07-26,698.0,1.0
Sejong,2021-07-27,704.0,1.0
Sejong,2021-07-28,715.0,1.0
Sejong,2021-07-29,720.0,1.0
Sejong,2021-07-30,724.0,1.0
Sejong,2021-07-31,736.0,1.0
Sejong,2021-08-01,745.0,1.0
Sejong,2021-08-02,748.0,1.0
Sejong,2021-08-03,755.0,1.0
Sejong,2021-08-04,763.0,1.0
Sejong,2021-08-05,1556.0,2.0
Sejong,2021-08-06,798.0,1.0
Sejong,2021-08-07,816.0,1.0
Sejong,2021-08-08,823.0,1.0
Sejong,2021-08-09,824.0,1.0
Sejong,2021-08-10,828.0,1.0
Sejong,2021-08-11,836.0,1.0
Sejong,2021-08-12,847.0,1.0
Sejong,2021-08-13,854.0,1.0
Sejong,2021-08-14,864.0,1.0
Sejong,2021-08-15,869.0,1.0
